num_expediente,fecha,wikidata_fecha,hora,localizacion,numero,cod_distrito,distrito,wikidata_distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,wikidata_tipo_vehiculo,tipo_persona,wikidata_tipo_persona,rango_edad,sexo,wikidata_sexo,cod_lesividad,lesividad,longitud,latitud,positiva_alcohol,positiva_droga
2024S030833,"November 7, 2024",https://wikidata.org/entity/Q69307346,20:37:00,CALL. ARTURO SORIA / CALL. SAGRADOS CORAZONES,251,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66673512236,40.466899160198196,false,false
2024S030958,"November 9, 2024",https://wikidata.org/entity/Q69307348,10:15:00,CALL. AZCONA / CALL. FRANCISCO SILVELA,4,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.67205914356,40.432985473968856,false,false
2024S030978,"November 9, 2024",https://wikidata.org/entity/Q69307348,16:20:00,"CALL. VIA LUSITANA, 5",5,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.7244274958,40.38114641405204,false,false
2024S031061,"November 10, 2024",https://wikidata.org/entity/Q69307349,12:20:00,"CALL. LOPEZ DE HOYOS, 21",21,5,Chamartín,,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68429326693,40.43843623439386,false,false
2024S031062,"November 10, 2024",https://wikidata.org/entity/Q69307349,12:40:00,PASEO. CASTELLANA / CALL. SOR ANGELA DE LA CRUZ,141,6,Tetuán,https://wikidata.org/entity/Q1773540,Colisión lateral,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69014413984,40.459446470291326,false,false
2024S031067,"November 10, 2024",https://wikidata.org/entity/Q69307349,15:10:00,"AVDA. LOS ROSALES, 95",95,17,Villaverde,https://wikidata.org/entity/Q919536,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,female,https://wikidata.org/entity/Q6581072,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.68129473242,40.35975065178423,false,false
2024S031092,"November 10, 2024",https://wikidata.org/entity/Q69307349,20:20:00,PASEO. RECOLETOS / CALL. RECOLETOS,14,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.69146249995,40.42236651888635,false,false
2024S031126,"November 11, 2024",https://wikidata.org/entity/Q69307350,12:20:00,"CMNO. CASA DE VACAS, 0",0,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,female,https://wikidata.org/entity/Q6581072,5,Asistencia sanitaria ambulatoria con posterioridad,-3.74599279108,40.4404419306292,false,false
2024S031131,"November 11, 2024",https://wikidata.org/entity/Q69307350,15:05:00,CALL. BRAVO MURILLO / GTA. CUATRO CAMINOS,107,6,Tetuán,https://wikidata.org/entity/Q1773540,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70394146163,40.44793987402727,false,false
2024S031193,"November 12, 2024",https://wikidata.org/entity/Q69307351,8:20:00,"PASEO. CASTELLANA, 109",109,6,Tetuán,https://wikidata.org/entity/Q1773540,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 60 a 64 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.69041305805,40.455760190035974,false,false
2024S031193,"November 12, 2024",https://wikidata.org/entity/Q69307351,8:20:00,"PASEO. CASTELLANA, 109",109,6,Tetuán,https://wikidata.org/entity/Q1773540,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.69041305805,40.455760190035974,false,false
2024S031209,"November 12, 2024",https://wikidata.org/entity/Q69307351,11:50:00,CALL. CESAR MANRIQUE / CALL. CHANTADA,15,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.72062060407,40.473764914536254,false,false
2024S031220,"November 12, 2024",https://wikidata.org/entity/Q69307351,14:20:00,"CALL. PUERTO DE LA CRUZ VERDE, 14",14,2,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 15 a 17 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68683547339,40.386979460161776,false,false
2024S031409,"November 14, 2024",https://wikidata.org/entity/Q69307353,18:20:00,"CALL. HIERRO, 6B",6B,2,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Nublado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,female,https://wikidata.org/entity/Q6581072,1,Atención en urgencias sin posterior ingreso,-3.69084665033,40.390964610333704,false,false
2024S031409,"November 14, 2024",https://wikidata.org/entity/Q69307353,18:20:00,"CALL. HIERRO, 6B",6B,2,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Nublado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.69084665033,40.390964610333704,false,false
2024S031421,"November 14, 2024",https://wikidata.org/entity/Q69307353,20:15:00,CALL. TEMBLEQUE / CALL. MAQUEDA,4,10,Latina,https://wikidata.org/entity/Q794954,Caída,Lluvia débil,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.76341165381,40.3917335342618,false,false
2024S031457,"November 15, 2024",https://wikidata.org/entity/Q69307354,11:00:00,"CALL. FRANCISCO DEL PINO, 40",40,17,Villaverde,https://wikidata.org/entity/Q919536,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,Más de 74 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.68749752317,40.35011019961186,false,false
2024S031457,"November 15, 2024",https://wikidata.org/entity/Q69307354,11:00:00,"CALL. FRANCISCO DEL PINO, 40",40,17,Villaverde,https://wikidata.org/entity/Q919536,Atropello a persona,Despejado,bicycle,https://wikidata.org/entity/Q11442,pedestrian,https://wikidata.org/entity/Q221488,Más de 74 años,female,https://wikidata.org/entity/Q6581072,7,Asistencia sanitaria sólo en el lugar del accidente,-3.68749752317,40.35011019961186,false,false
2024S031473,"November 15, 2024",https://wikidata.org/entity/Q69307354,15:46:00,"PASEO. CHOPERA, 12",12,2,Arganzuela,https://wikidata.org/entity/Q2000929,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.69845480201,40.39178377730832,false,false
2024S031483,"November 15, 2024",https://wikidata.org/entity/Q69307354,19:00:00,"AVDA. OPORTO, 4",4,11,Carabanchel,https://wikidata.org/entity/Q1001991,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.71855693524,40.385228122735505,true,false
2024S031497,"November 15, 2024",https://wikidata.org/entity/Q69307354,20:20:00,AUTOV. M-500 PK3.500 SALIDA (PUERTA PRINCIPAL CLUB DE CAMPO),0,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.74611886047,40.44117985434702,false,false
2024S031499,"November 15, 2024",https://wikidata.org/entity/Q69307354,21:05:00,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 1",1,16,Hortaleza,https://wikidata.org/entity/Q1928529,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.64278227268,40.49208877461236,false,false
2024S031520,"November 15, 2024",https://wikidata.org/entity/Q69307354,20:40:00,"CALL. ALCALA, 510",510,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.62540162776,40.4413283971626,false,false
2024S031559,"November 16, 2024",https://wikidata.org/entity/Q69307355,7:15:00,"CALL. EDUARDO BARREIROS, 102",102,17,Villaverde,https://wikidata.org/entity/Q919536,Colisión frontal,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 18 a 20 años,male,https://wikidata.org/entity/Q6581097,3,Ingreso superior a 24 horas,-3.69947092464,40.36357913965216,false,false
2024S031572,"November 16, 2024",https://wikidata.org/entity/Q69307355,13:00:00,CMNO. ROMEROS / PASEO. AZUL,0,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión frontal,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.72922808127,40.4199092504856,false,false
2024S031572,"November 16, 2024",https://wikidata.org/entity/Q69307355,13:00:00,CMNO. ROMEROS / PASEO. AZUL,0,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Colisión frontal,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.72922808127,40.4199092504856,false,false
2024S031575,"November 16, 2024",https://wikidata.org/entity/Q69307355,14:15:00,GTA. EDIMBURGO / CALL. VIA DE DUBLIN,1,21,Barajas,https://wikidata.org/entity/Q807230,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,Más de 74 años,female,https://wikidata.org/entity/Q6581072,3,Ingreso superior a 24 horas,-3.62408863695,40.46892107131541,false,false
2024S031595,"November 16, 2024",https://wikidata.org/entity/Q69307355,21:10:00,"CALL. MAGDALENA, 25",25,1,Centro,https://wikidata.org/entity/Q1763376,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.70062397369,40.41235637051957,false,false
2024S031599,"November 16, 2024",https://wikidata.org/entity/Q69307355,23:16:00,"CALL. SEPULVEDA, 3",3,10,Latina,https://wikidata.org/entity/Q794954,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.72570584448,40.40804848965056,false,false
2024S031665,"November 17, 2024",https://wikidata.org/entity/Q69307356,14:32:00,"CALL. LUISA FERNANDA, 11",11,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.71472443222,40.42611695255274,false,false
2024S031666,"November 17, 2024",https://wikidata.org/entity/Q69307356,14:30:00,"CALL. JOSE ORTEGA Y GASSET, 45",45,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.67820785671,40.4300846951604,false,false
2024S031703,"November 18, 2024",https://wikidata.org/entity/Q69307357,0:00:00,CALL. GRAN VIA / PLAZA. CALLAO,44,1,Centro,https://wikidata.org/entity/Q1763376,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 45 a 49 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.70559783644,40.42026308968897,false,false
2024S031710,"November 17, 2024",https://wikidata.org/entity/Q69307356,12:57:00,"CALL. ALCALA, 50",50,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 30 a 34 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.69193925934,40.41942671951666,false,false
2024S031749,"November 18, 2024",https://wikidata.org/entity/Q69307357,16:25:00,CALL. ARROYOFRESNO / AVDA. FUENTELARREYNA,18,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 65 a 69 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.74368652328,40.47403321210226,false,false
2024S031785,"November 18, 2024",https://wikidata.org/entity/Q69307357,9:00:00,GTA. JAIME CAMPMANY / AVDA. CAMILO JOSE CELA,0,4,Salamanca,https://wikidata.org/entity/Q1773521,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 25 a 29 años,male,https://wikidata.org/entity/Q6581097,7,Asistencia sanitaria sólo en el lugar del accidente,-3.66643165318,40.44096400941811,false,false
2024S031824,"November 19, 2024",https://wikidata.org/entity/Q69307358,16:13:00,CALL. VITRUVIO / CALL. JOSE GUTIERREZ ABASCAL,1,5,Chamartín,,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.69126213941,40.44079117013215,false,false
2024S031826,"November 19, 2024",https://wikidata.org/entity/Q69307358,17:03:00,CALL. MAR DE LAS ANTILLAS / AVDA. VIRGEN DEL CARMEN,20,16,Hortaleza,https://wikidata.org/entity/Q1928529,Colisión lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.64664759627,40.47557181302737,false,false
2024S031849,"November 19, 2024",https://wikidata.org/entity/Q69307358,19:40:00,"CALL. LUCHANA, 19",19,7,Chamberí,https://wikidata.org/entity/Q1763370,Colisión fronto-lateral,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.70044435404,40.43026742340531,false,false
2024S031857,"November 19, 2024",https://wikidata.org/entity/Q69307358,20:15:00,"CALL. SAN BERNARDO, 60",60,1,Centro,https://wikidata.org/entity/Q1763376,Alcance,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 21 a 24 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.70725811258,40.425721427332,false,false
2024S031863,"November 19, 2024",https://wikidata.org/entity/Q69307358,21:25:00,CMNO. ZARZON / CTRA. ZOO,6,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,Caída,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 40 a 44 años,male,https://wikidata.org/entity/Q6581097,2,Ingreso inferior o igual a 24 horas,-3.76396723061,40.40648668884968,true,false
2024S031865,"November 19, 2024",https://wikidata.org/entity/Q69307358,20:55:00,AVDA. GUINDALERA / GTA. JAIME CAMPMANY,3,4,Salamanca,https://wikidata.org/entity/Q1773521,Otro,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 50 a 54 años,male,https://wikidata.org/entity/Q6581097,14,Sin asistencia sanitaria,-3.66652313024,40.440675193491536,false,false
2024S031876,"November 20, 2024",https://wikidata.org/entity/Q69307359,3:20:00,"AVDA. CIUDAD DE BARCELONA, 224",224,3,Retiro,https://wikidata.org/entity/Q2002296,Colisión múltiple,Despejado,Bicicleta EPAC (pedaleo asistido),,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,6,Asistencia sanitaria inmediata en centro de salud o mutua,-3.67015137201,40.39875313417256,false,false
2024S031907,"November 20, 2024",https://wikidata.org/entity/Q69307359,13:00:00,"CALL. ROSARIO PINO, 5",5,6,Tetuán,https://wikidata.org/entity/Q1773540,Alcance,Despejado,bicycle,https://wikidata.org/entity/Q11442,Conductor,https://wikidata.org/entity/Q23640580,De 35 a 39 años,male,https://wikidata.org/entity/Q6581097,1,Atención en urgencias sin posterior ingreso,-3.69107884141,40.462035471587264,false,false
